CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CustomerID
15654274,Corrie,540,France,Male,37,6,0.0,2,True,False,141998.89,False,15654274
15691457,Boyle,674,Spain,Male,36,2,0.0,2,True,True,182787.17,False,15691457
15719649,Lambie,553,France,Male,38,3,99844.68,1,False,False,187915.7,False,15719649
15778897,Cartwright,630,France,Female,28,1,0.0,2,True,True,133267.78,False,15778897
15589437,Lu,466,France,Male,26,3,156815.71,1,True,True,137476.09,False,15589437
15682369,Pisano,613,France,Male,47,6,146034.74,1,True,True,77146.14,False,15682369
15626507,Chukwubuikem,558,France,Male,27,1,152283.39,1,True,False,183271.15,False,15626507
15571995,Harper,775,Germany,Female,33,1,118897.1,2,True,True,26362.4,False,15571995
15673333,Wilson,698,Germany,Male,52,8,96781.39,1,True,True,153373.71,False,15673333
15748752,Ch'in,608,Germany,Male,33,1,102772.67,2,True,False,70705.58,False,15748752
15725302,Streeton,670,Spain,Female,20,4,0.0,2,True,False,119759.24,False,15725302
15722083,Ch'ang,591,Spain,Male,39,8,0.0,2,False,False,42392.24,False,15722083
15771442,Pennington,633,France,Male,40,4,150578.0,1,False,True,34670.62,True,15771442
15803633,T'ien,678,France,Female,46,1,0.0,2,False,False,82106.19,False,15803633
15672185,Liu,590,France,Male,47,3,0.0,2,True,False,171774.5,False,15672185
15806486,Cunningham,705,France,Female,48,0,0.0,2,False,False,149772.61,False,15806486
15570895,Ch'in,608,France,Male,42,10,163548.07,1,True,False,38866.85,False,15570895
15614520,Smith,682,France,Female,37,8,148580.12,1,True,False,35179.18,False,15614520
15687492,Anderson,596,Germany,Male,32,3,96709.07,2,False,False,41788.37,False,15687492
15675337,Forbes,395,Germany,Female,34,5,106011.59,1,True,True,17376.57,True,15675337
15721047,Ansell,578,Germany,Male,37,1,135650.88,1,True,False,199428.19,False,15721047
15589017,Chiu,547,Germany,Male,55,4,111362.76,3,True,False,16922.28,True,15589017
15611186,Yevdokimova,609,France,Male,37,1,39344.83,1,True,True,178291.89,True,15611186
15617301,Chamberlin,774,Germany,Male,36,9,130809.77,1,True,False,152290.28,False,15617301
15726046,Johnston,712,France,Female,27,2,133009.51,1,True,False,126809.15,False,15726046
15585748,McDonald,585,Germany,Female,28,9,135337.49,2,True,True,40385.61,False,15585748
15672826,Chen,666,France,Female,32,10,112536.57,2,True,True,34350.54,False,15672826
15595162,Cattaneo,708,Spain,Female,35,8,122570.69,1,False,False,199005.88,False,15595162
15650026,Barclay-Harvey,513,France,Male,44,1,63562.02,2,False,True,52629.73,True,15650026
15745826,Dawson,445,France,Male,37,3,0.0,2,True,True,180012.39,False,15745826
15708610,Costa,690,Germany,Male,44,9,100368.63,2,False,False,35342.33,False,15708610
15624471,Chikwado,850,France,Male,37,6,0.0,2,True,False,109291.22,False,15624471
15590097,Ch'eng,537,Spain,Female,33,7,136082.0,1,True,False,62746.54,False,15590097
15689328,Harrison,705,Germany,Male,48,9,114169.16,1,False,False,173273.2,True,15689328
15582154,Crawford,670,France,Female,45,5,47884.92,1,True,True,54340.24,False,15582154
15734626,Gibson,652,Spain,Female,36,1,0.0,2,True,True,19302.78,False,15734626
15702806,Martin,696,Spain,Male,24,9,0.0,1,False,False,10883.52,False,15702806
15620756,Stokes,747,France,Male,49,6,202904.64,1,True,True,17298.72,True,15620756
15611331,Niu,511,France,Female,46,1,0.0,1,True,True,115779.48,True,15611331
15576935,Ampt,743,Spain,Male,43,2,161807.18,2,False,True,93228.86,True,15576935
15661275,Wynn,532,Germany,Male,52,3,110791.97,1,True,False,148704.77,True,15661275
15814940,Lawrence,642,Spain,Female,33,9,0.0,2,True,True,150475.14,False,15814940
15768471,Wagner,554,Germany,Female,54,6,108755.0,1,True,False,40914.32,True,15768471
15697391,Argyle,604,Spain,Female,34,3,0.0,2,True,False,38587.7,False,15697391
15793346,Ofodile,602,France,Female,72,3,0.0,2,True,True,171260.66,False,15793346
15608338,Chiemenam,757,Spain,Female,55,9,117294.12,4,True,False,94187.47,True,15608338
15578546,Akobundu,491,Germany,Male,26,4,102251.14,1,True,True,145900.89,False,15578546
15656921,Locke,850,France,Male,31,4,0.0,2,False,False,152298.28,False,15656921
15761340,Bullen,521,France,Male,22,5,0.0,2,True,True,99828.45,False,15761340
15591135,Forster,726,France,Male,37,2,132057.92,2,True,False,34743.98,False,15591135
15623219,Smith,596,France,Male,33,8,0.0,1,True,False,121189.3,True,15623219
15655229,Craig,850,Germany,Female,35,7,114285.2,1,False,True,129660.59,False,15655229
15805884,Archer,637,France,Female,41,9,0.0,2,True,False,145477.36,False,15805884
15668289,McWilliams,690,Spain,Male,32,2,76087.98,1,False,True,151822.66,False,15668289
15568562,Moss,689,France,Male,40,8,160272.27,1,True,False,49656.24,False,15568562
15773276,Townsend,633,Spain,Male,63,4,114552.6,1,True,False,73856.28,True,15773276
15622801,Brown,555,France,Female,27,8,102000.17,1,True,True,116757.0,False,15622801
15779886,Munson,563,Spain,Male,24,7,0.0,2,False,False,16319.56,False,15779886
15713673,T'ien,494,France,Female,33,1,137853.0,1,False,True,90273.85,False,15713673
15783083,Shubin,534,France,Male,27,9,0.0,2,True,False,161344.13,False,15783083
15742824,Isayeva,696,Germany,Male,42,7,162318.61,1,True,False,121061.89,False,15742824
15621550,Hung,535,Spain,Female,50,1,140292.58,3,False,False,69531.22,True,15621550
15799480,Webb,600,France,Male,34,0,0.0,2,False,True,3756.23,False,15799480
15625247,Scott,807,France,Female,34,1,0.0,1,False,False,114448.13,False,15625247
15755241,Rahman,714,France,Female,52,2,0.0,1,False,True,144045.08,True,15755241
15575679,Lori,590,France,Male,24,7,126431.54,1,True,False,58781.11,False,15575679
15668235,Cooke,614,France,Female,41,3,123475.04,1,True,True,179227.52,False,15668235
15683183,Volkova,766,Germany,Female,45,6,97652.96,1,True,False,127332.33,False,15683183
15684592,Lamb,557,Spain,Male,42,4,0.0,2,False,True,86642.38,False,15684592
15591169,Hawes,788,Germany,Female,49,4,137455.99,1,True,False,184178.29,True,15591169
15653455,Smith,648,France,Female,38,2,0.0,2,False,True,9551.49,False,15653455
15732563,Swanton,726,Germany,Female,33,7,99046.31,2,True,True,56053.06,False,15732563
15656471,Mitchell,773,France,Male,33,9,0.0,2,True,True,1118.31,False,15656471
15598510,Colombo,583,Germany,Male,27,4,105907.42,2,True,True,195732.04,False,15598510
15766427,Shaw,565,Germany,Male,52,5,97720.35,2,True,False,175070.94,True,15766427
15785342,Shipp,705,France,Male,25,9,0.0,2,False,True,112331.19,False,15785342
15641595,Jonathan,685,Spain,Male,43,4,97392.18,2,True,False,43956.83,False,15641595
15798429,Hernandez,741,France,Male,29,8,0.0,2,True,True,115994.52,False,15798429
15648136,Green,658,Germany,Female,28,9,152812.58,1,True,False,166682.57,False,15648136
15812482,Young,575,France,Male,27,3,139301.68,1,True,False,99843.98,False,15812482
15790810,Han,844,France,Female,41,10,76319.64,1,True,True,141175.18,True,15790810
15687421,Highland,559,Spain,Male,67,9,125919.35,1,True,False,175910.95,True,15687421
15765643,Hamilton,725,France,Male,37,6,124348.38,2,False,True,176984.34,False,15765643
15654878,Yobanna,450,France,Male,29,7,117199.8,1,True,True,43480.63,False,15654878
15686835,Crawford,738,Germany,Female,57,9,148384.64,1,False,False,155047.11,True,15686835
15768340,Beavers,642,Germany,Female,19,3,113905.48,1,True,True,176137.2,False,15768340
15673599,Williamson,618,Spain,Male,32,5,133476.09,1,False,True,154843.4,False,15673599
15689096,Beneventi,590,France,Male,47,0,117879.32,1,True,True,8214.46,False,15689096
15684294,Chidumaga,735,France,Male,50,2,0.0,2,False,True,147075.69,False,15684294
15615828,Mitchell,550,France,Male,34,8,122359.5,1,False,False,116495.55,False,15615828
15746012,Chibugo,729,Spain,Female,28,0,0.0,2,True,True,31165.06,True,15746012
15615797,Hyde,743,Germany,Male,59,5,108585.35,1,True,True,192127.22,True,15615797
15788494,Alekseeva,555,France,Male,31,8,145875.74,1,True,False,137491.23,False,15788494
15793856,Abdulov,667,Spain,Female,36,3,121542.57,2,True,True,186841.71,False,15793856
15629545,Buckley,790,Spain,Female,41,7,109508.68,1,False,False,86776.38,False,15629545
15661198,Howard,727,Germany,Male,34,2,146407.11,1,True,True,72073.72,False,15661198
15715117,Peel,744,France,Female,39,6,0.0,1,False,False,10662.58,False,15715117
15701074,Herz,629,Germany,Male,35,8,112330.83,1,True,True,91001.02,False,15701074
15793046,Holden,619,France,Female,35,4,90413.12,1,True,True,20555.21,False,15793046
15623744,McLean,634,France,Male,34,8,105302.66,1,True,True,123164.97,False,15623744
15611329,Findlay,608,Spain,Female,35,6,0.0,2,True,True,143463.28,False,15611329
15740428,Wyatt,507,France,Female,35,1,0.0,2,False,False,92131.54,False,15740428
15781534,Rapuluolisa,536,Germany,Female,35,4,121520.36,1,False,False,77178.42,False,15781534
15618243,Buckland,730,Spain,Female,43,1,103960.38,1,True,True,193650.16,False,15618243
15784161,Hargreaves,583,Germany,Male,39,8,102945.01,1,False,False,52861.89,False,15784161
15700325,Onyeoruru,644,France,Female,24,8,92760.55,1,True,False,35896.75,False,15700325
15659064,Salas,790,Spain,Male,37,8,0.0,2,True,True,149418.41,False,15659064
15658364,Laney,807,Germany,Female,40,1,134590.21,1,True,True,46253.65,False,15658364
15704340,Fu,581,France,Female,37,10,104255.03,1,True,False,86609.37,False,15704340
15793455,Tien,627,Spain,Female,55,6,0.0,1,False,False,91943.94,True,15793455
15579777,Sazonova,850,France,Male,41,3,0.0,2,True,False,128892.36,False,15579777
15632345,Tuan,754,France,Female,35,4,0.0,2,True,False,44830.71,False,15632345
15814468,Wei,551,Germany,Male,50,1,121399.98,1,False,True,84508.44,True,15814468
15754820,Bergamaschi,637,Germany,Male,35,8,147127.81,2,True,True,84760.7,False,15754820
15707505,Taylor,699,Spain,Male,31,8,125927.51,2,True,False,147661.47,False,15707505
15699507,Messersmith,542,France,Female,25,7,0.0,2,False,True,82393.08,False,15699507
15799600,Coles,640,Germany,Male,48,1,111599.32,1,False,True,135995.58,False,15799600
15794472,Brookes,553,France,Female,27,3,0.0,2,False,False,159800.16,False,15794472
15646632,Reid,741,France,Male,38,9,0.0,2,True,False,14379.01,False,15646632
15676353,Etheridge,598,France,Male,35,8,114212.6,1,True,True,74322.85,False,15676353
15566312,Jolly,660,Spain,Female,42,5,0.0,3,True,True,189016.24,True,15566312
15570414,Chizoba,618,Spain,Male,41,4,115251.64,1,False,False,136435.75,False,15570414
15776743,Eberegbulam,647,France,Male,43,9,0.0,2,True,True,78488.39,False,15776743
15674637,Pagnotto,491,France,Female,68,3,107571.61,1,False,True,113695.99,False,15674637
15730418,Lucchesi,652,France,Female,32,2,0.0,2,True,False,54628.11,False,15730418
15739972,Hughes,650,Germany,Female,45,9,152367.21,3,True,False,150835.21,True,15739972
15661591,Panicucci,413,Germany,Male,39,1,130969.77,2,True,True,158891.79,False,15661591
15675585,Burns,416,Germany,Female,25,0,97738.97,2,True,True,160523.33,False,15675585
15814750,Ricci,629,Spain,Male,34,8,0.0,2,True,True,180595.02,False,15814750
15593454,Lambert,678,Spain,Female,40,4,113794.22,1,True,False,16618.76,False,15593454
15663421,Esposito,527,Spain,Male,28,6,128396.33,2,True,False,79919.97,False,15663421
15576196,Benson,743,Spain,Female,48,5,118207.69,2,False,False,186489.14,True,15576196
15677324,Botts,683,Germany,Male,73,9,124730.26,1,True,True,51999.5,False,15677324
15568742,Parkes,536,France,Female,41,9,0.0,1,True,False,121299.14,False,15568742
15693764,Mai,663,Spain,Male,52,0,136298.65,1,True,False,144593.3,True,15693764
15714260,Castiglione,646,France,Female,38,2,0.0,2,False,False,178752.73,False,15714260
15798200,Manna,707,France,Male,35,2,0.0,3,True,True,94148.3,False,15798200
15656627,Lin,602,France,Male,34,5,0.0,2,True,True,77414.45,False,15656627
15791111,Fink,635,France,Female,47,2,125724.95,2,True,False,63236.97,False,15791111
15638269,Baresi,597,France,Male,67,2,0.0,2,False,True,108645.85,False,15638269
15807473,Morehead,503,France,Male,38,1,0.0,2,True,True,95153.24,False,15807473
15708534,Afamefuna,524,Spain,Female,64,5,0.0,1,True,False,136079.64,True,15708534
15640686,Greco,700,France,Male,46,5,95872.86,1,True,False,98273.01,True,15640686
15588904,Balashova,692,France,Male,33,9,0.0,1,True,False,113505.93,True,15588904
15768763,Bogdanov,562,France,Male,37,2,0.0,1,False,True,52525.15,True,15768763
15770543,Lowe,679,France,Male,37,7,74260.03,1,True,False,194617.98,False,15770543
15642162,Ponce,603,Germany,Male,35,1,123407.69,1,True,False,152541.89,True,15642162
15714046,Trevisano,720,Spain,Male,33,3,123783.91,2,True,True,142903.44,False,15714046
15575060,Gardner,797,France,Male,24,5,0.0,2,True,False,182257.61,False,15575060
15812040,Lorenzo,594,France,Male,36,6,153880.15,1,False,False,135431.72,False,15812040
15812073,Palmer,529,France,Female,31,7,0.0,2,True,True,175697.87,False,15812073
15706810,Zuyeva,606,Germany,Female,32,1,106301.85,2,False,True,59061.25,False,15706810
15584090,Jen,621,Spain,Female,40,7,0.0,2,False,True,131283.6,True,15584090
15810807,Alekseeva,513,France,Female,43,9,0.0,2,True,False,152499.8,False,15810807
15582033,Manfrin,753,Germany,Male,44,3,138076.47,1,True,False,15523.09,True,15582033
15687607,Chiemenam,605,France,Female,30,9,135422.31,1,False,True,186418.85,False,15687607
15588406,Chiemenam,574,Spain,Female,37,7,0.0,2,True,False,32262.28,False,15588406
15784099,Clark,726,France,Female,38,5,126875.62,1,True,False,128052.29,False,15784099
15701352,Fanucci,611,Spain,Female,28,3,96381.68,2,True,False,181419.29,False,15701352
15789371,Cattaneo,593,Germany,Female,41,4,119703.1,2,True,True,109783.29,False,15789371
15602845,Udinesi,466,Germany,Male,41,2,152102.18,2,True,False,181879.56,False,15602845
15707918,Bentley,741,Germany,Female,36,0,127675.39,2,True,False,74260.16,False,15707918
15602812,Holmes,684,Germany,Female,44,2,133776.86,2,False,True,49865.04,False,15602812
15675888,Austin,550,Spain,Female,33,9,72788.03,1,True,True,103608.06,False,15675888
15591822,Mackenzie,593,Spain,Male,26,9,76226.9,1,True,False,167564.82,False,15591822
15738501,Booth,601,Germany,Male,48,9,163630.76,1,False,True,41816.49,True,15738501
15585907,Collier,676,Spain,Female,30,5,0.0,2,False,False,179066.58,False,15585907
15579040,Hs?,556,France,Female,46,10,0.0,2,False,False,109184.24,False,15579040
15804211,Oluchukwu,719,France,Male,36,3,155423.17,1,True,True,199841.32,False,15804211
15736126,Sung,850,Germany,Male,55,0,98710.89,1,True,True,83617.17,True,15736126
15745399,Marino,649,Spain,Female,49,2,0.0,1,True,False,84863.85,True,15745399
15760749,Vinogradov,509,Spain,Male,41,7,126683.8,1,False,True,114775.53,False,15760749
15637118,Burns,684,France,Male,33,4,140700.61,1,True,False,103557.93,False,15637118
15657829,Fanucci,806,Germany,Male,30,8,168078.83,1,True,False,85028.36,True,15657829
15738497,Chukwujamuike,729,Spain,Male,44,4,107726.93,2,True,False,153064.87,False,15738497
15690695,Flynn,683,France,Female,33,9,0.0,2,True,True,38784.42,False,15690695
15762351,Chao,689,Spain,Female,63,1,0.0,2,True,True,186526.12,False,15762351
15791172,Yeh,672,Germany,Female,21,1,35741.69,1,True,False,28789.94,False,15791172
15598982,Klein,602,Germany,Female,53,5,98268.84,1,False,True,45038.29,True,15598982
15734765,Mahmood,739,France,Female,20,4,133800.98,1,False,True,150245.81,False,15734765
15642912,Tu,618,France,Female,21,2,125682.79,1,False,False,57762.0,False,15642912
15769516,Shcherbakov,674,France,Female,42,9,0.0,2,True,False,4292.72,False,15769516
15789379,Zetticci,762,France,Male,26,6,130428.78,1,True,False,173365.89,False,15789379
15695103,Carr,790,Spain,Male,37,6,0.0,2,True,True,119484.01,False,15695103
15801924,Browne,754,Spain,Female,27,8,0.0,2,False,False,121821.16,False,15801924
15767804,Feng,729,France,Male,44,6,0.0,2,True,False,151733.43,False,15767804
15718039,Ferguson,606,Germany,Female,47,0,137138.2,2,False,True,53784.22,False,15718039
15579994,Shaw,616,France,Male,23,8,73112.95,1,True,True,62733.05,False,15579994
15595037,Palermo,772,France,Male,47,9,152347.01,1,False,True,17671.78,False,15595037
15600720,Moore,652,Spain,Male,41,8,115144.68,1,True,False,188905.43,False,15600720
15782608,Huang,743,France,Male,43,5,0.0,2,False,False,113079.19,True,15782608
15566894,Gray,793,France,Male,39,3,137817.52,1,False,False,83997.79,False,15566894
15749123,Sokolova,743,Spain,Male,45,7,157332.26,1,True,False,125424.42,False,15749123
15668943,Henderson,746,France,Male,37,2,0.0,2,True,False,143194.05,False,15668943
15577423,Mosley,627,Germany,Female,39,5,124586.93,1,True,False,93132.61,True,15577423
15623102,Nnaemeka,713,Spain,Male,38,6,116980.78,2,False,True,76038.38,False,15623102
15728012,Everett,678,Spain,Female,40,3,128398.38,1,True,False,168658.3,False,15728012
15683363,Goddard,540,Spain,Male,39,1,0.0,1,False,True,108419.41,False,15683363
15699335,Kuo,615,Germany,Female,33,3,137657.25,2,True,True,171657.57,False,15699335
15574369,Bianchi,415,Spain,Male,53,5,167259.44,1,True,True,22357.25,False,15574369
15703167,Rouse,628,France,Female,45,8,0.0,2,True,False,193903.06,False,15703167
15754874,Nwoye,700,France,Male,26,4,119009.57,1,True,False,141926.43,False,15754874
15723216,Greco,623,Germany,Male,33,2,80002.33,1,True,True,104079.62,False,15723216
15725094,Fang,623,France,Female,37,4,140211.88,1,True,True,93832.33,False,15725094
15647974,Chiemenam,679,France,Female,44,3,118742.74,2,True,False,1568.91,False,15647974
15583371,Artemiev,632,Spain,Male,37,1,138207.08,1,True,False,60778.11,True,15583371
15772559,Burrows,790,France,Female,47,10,148636.21,1,False,True,16119.96,True,15772559
15711251,Chizuoke,514,France,Male,45,1,178827.79,1,True,False,60375.18,False,15711251
15719212,T'ien,491,France,Male,33,5,83134.3,1,True,False,187946.55,False,15719212
15764927,Rogova,753,France,Male,92,3,121513.31,1,False,True,195563.99,False,15764927
15731412,Trevisano,693,Germany,Female,37,6,95900.04,1,True,True,38196.24,False,15731412
15719170,Sagese,679,France,Female,30,1,112543.42,1,True,True,179435.21,False,15719170
15596011,Artyomova,529,Spain,Male,34,9,0.0,1,True,True,93208.22,False,15596011
15614834,Long,619,Spain,Female,31,3,141751.82,1,False,True,61531.86,False,15614834
15600510,Hsueh,680,Spain,Female,37,6,124140.57,2,True,False,92826.35,False,15600510
15625706,White,693,Germany,Male,45,2,116546.59,2,False,False,23140.28,True,15625706
15781409,Lazarev,834,France,Female,28,6,0.0,1,True,False,74287.53,False,15781409
15722583,Benjamin,636,Spain,Female,29,6,157576.47,2,True,True,101102.39,False,15722583
15677243,Wan,538,Spain,Male,43,5,0.0,2,True,False,126933.73,False,15677243
15815070,Romano,566,Germany,Female,44,5,141428.99,2,False,False,68408.74,False,15815070
15705899,Craig,597,Spain,Male,35,0,127510.99,1,True,True,155356.34,False,15705899
15701522,Yermolayeva,711,France,Female,29,9,0.0,2,False,True,3234.8,False,15701522
15755978,Tseng,606,France,Male,31,10,0.0,2,True,False,195209.4,False,15755978
15722090,Tseng,615,Spain,Male,51,6,81818.49,1,True,True,169149.38,False,15722090
15783526,Le Hunte,589,France,Male,36,1,100895.54,1,True,True,68075.14,False,15783526
15632125,Blake,606,Germany,Male,45,5,63832.43,1,True,True,93707.8,False,15632125
15688395,Lane,582,France,Male,29,4,0.0,2,False,False,156153.27,False,15688395
15666975,Sparks,710,France,Female,36,4,116085.06,1,True,False,58601.61,False,15666975
15682211,Tu,467,France,Male,57,1,0.0,2,True,True,114448.77,False,15682211
15637411,Tochukwu,749,France,Male,30,1,0.0,2,False,True,126551.65,False,15637411
15591512,Whittaker,564,Germany,Female,33,2,115761.51,1,False,True,112350.21,True,15591512
15606855,Wang,730,Spain,Male,26,6,0.0,2,True,True,185808.7,False,15606855
15763683,Northern,678,Germany,Male,32,4,139626.01,1,True,True,118235.52,True,15763683
15641782,Humphries,540,France,Female,31,7,0.0,1,False,True,183051.6,True,15641782
15677184,Cremonesi,767,France,Female,35,6,115576.44,1,False,True,27922.45,False,15677184
15775042,Ku,615,France,Female,23,4,0.0,2,True,False,196476.19,False,15775042
15616630,Tobenna,583,Germany,Female,41,5,77647.6,1,True,False,190429.52,False,15616630
15800233,Okwuadigbo,850,France,Female,40,5,0.0,2,True,False,35034.15,False,15800233
15588419,Johnston,651,Germany,Female,34,10,148962.46,1,True,False,66389.43,True,15588419
15595557,Li,798,France,Male,22,8,0.0,2,True,False,107615.43,False,15595557
15626143,Talbot,695,France,Male,37,2,0.0,2,True,True,99692.65,False,15626143
15566030,Tu,497,Germany,Male,41,5,80542.81,1,False,False,88729.22,True,15566030
15701412,T'ien,739,France,Male,40,4,0.0,2,False,False,173321.65,False,15701412
15702464,Ross,549,France,Female,34,4,0.0,2,False,False,139463.57,False,15702464
15573348,Maclean,850,France,Male,35,9,102050.47,1,True,True,3769.71,False,15573348
15704160,Wan,648,Spain,Male,49,5,0.0,1,True,False,149946.43,True,15704160
15693704,Tsou,679,France,Female,24,6,114948.76,2,False,True,135768.25,False,15693704
15664752,Jack,606,Germany,Male,39,8,136000.45,2,True,False,31708.53,False,15664752
15628292,Lucchesi,850,France,Male,32,4,156001.68,2,True,True,151677.31,False,15628292
15621195,Ch'eng,619,Germany,Male,41,3,147974.16,2,True,False,170518.83,False,15621195
15668629,Saunders,719,Spain,Male,44,2,0.0,2,True,False,196582.19,False,15668629
15635197,Glover,640,Germany,Male,26,5,90402.77,1,True,True,3298.65,False,15635197
15592761,Tung,710,France,Male,40,5,0.0,2,False,False,162878.96,False,15592761
15574283,Padovano,580,France,Male,31,2,0.0,2,False,True,64014.24,False,15574283
15598097,Johnstone,550,France,Male,44,9,0.0,2,True,False,26257.01,False,15598097
15711352,Endrizzi,841,France,Female,31,3,162701.65,2,True,True,126794.56,False,15711352
15620751,Secombe,760,France,Male,34,2,0.0,2,True,False,164162.44,False,15620751
15656717,Elewechi,687,France,Female,30,6,0.0,2,False,False,179206.92,False,15656717
15643121,Chu,753,Germany,Female,35,5,82453.96,2,False,False,18254.75,False,15643121
15723671,Lucciano,661,France,Male,35,9,100107.99,1,True,False,83949.68,False,15723671
15752846,Pinto,699,France,Male,28,7,0.0,2,True,True,22684.78,False,15752846
15640852,McGregor,617,Germany,Female,39,5,83348.89,3,True,False,7953.62,True,15640852
15789313,Ugorji,595,Germany,Female,44,4,96553.52,2,True,False,143952.24,True,15789313
15793688,Bancks,669,France,Male,50,9,201009.64,1,True,False,158032.5,True,15793688
15770405,Warlow-Davies,613,France,Female,27,5,125167.74,1,True,False,199104.52,False,15770405
15702561,Dale,782,France,Male,32,9,0.0,1,True,True,87566.97,False,15702561
15625964,Buckley,582,France,Female,43,5,153313.67,1,False,False,170563.73,False,15625964
15761364,Nkemjika,679,France,Male,30,9,0.0,2,True,False,157871.55,False,15761364
15590286,Fairley,611,France,Female,40,2,125879.29,1,True,False,93203.43,False,15590286
15587978,Boothby,455,Germany,Female,37,6,170057.62,1,False,True,54398.56,False,15587978
15773242,Chukwuhaenye,621,France,Male,32,1,0.0,2,True,True,168779.47,False,15773242
15761053,Lock,596,Germany,Male,48,2,131326.47,1,False,False,1140.02,True,15761053
15702095,Clarke,585,Spain,Female,56,1,128472.8,1,True,False,186476.91,True,15702095
15764253,Ramsey,742,France,Male,32,6,160485.16,1,True,False,29023.03,False,15764253
15700801,Eipper,850,Germany,Male,42,6,84445.68,3,False,True,60021.34,True,15700801
15730590,Ko,738,Germany,Female,40,1,115409.18,2,False,False,180456.8,False,15730590
15643916,Munro,619,Spain,Male,46,8,62400.48,1,True,True,132498.39,True,15643916
15720636,McGregor,628,France,Female,50,4,143054.56,1,False,True,109608.81,True,15720636
15795429,Henderson,487,France,Male,24,7,133628.09,2,True,True,98570.01,False,15795429
15609254,Fernandez,513,Spain,Female,41,9,107135.04,2,True,True,160546.58,False,15609254
15625141,Porter,563,Spain,Male,26,7,0.0,2,False,False,6139.74,False,15625141
15810898,Pan,803,France,Female,65,2,151659.52,2,False,True,6930.17,False,15810898
15775797,Esposito,607,Spain,Female,32,7,0.0,3,False,True,10674.62,False,15775797
15795246,Kaeppel,628,Germany,Female,51,9,155903.82,2,True,True,71159.84,False,15795246
15795275,Lamb,521,Spain,Female,49,4,82940.25,2,False,False,62413.01,True,15795275
15571869,Lei,669,Germany,Female,50,4,112650.89,1,False,False,166386.22,True,15571869
15694143,Conti,686,France,Female,41,10,0.0,1,True,False,133086.45,False,15694143
15748231,Hargreaves,700,Germany,Male,35,4,95853.39,2,True,False,192933.37,False,15748231
15632185,Yermolayev,663,France,Female,42,1,82228.67,2,True,False,71359.78,False,15632185
15806249,Kerr,671,Spain,Female,31,4,0.0,2,False,True,79270.02,False,15806249
15743293,Waters,651,Germany,Female,35,1,163700.78,3,True,True,29583.48,True,15743293
15598157,Onyeorulu,728,France,Male,34,4,106328.08,1,True,False,88680.65,False,15598157
15700946,Kolesnikova,574,France,Female,34,7,152992.91,1,True,True,134691.2,False,15700946
15722692,Kazakova,464,France,Male,38,3,116439.65,1,True,False,75574.48,False,15722692
15696506,MacDonald,604,Spain,Male,27,9,101352.78,1,False,False,30252.3,False,15696506
15728823,Sharwood,836,Spain,Female,37,10,0.0,2,True,False,111324.41,False,15728823
15808851,Bufkin,511,Germany,Female,75,9,105609.17,1,False,True,105425.18,False,15808851
15675231,Nwankwo,518,France,Female,45,8,0.0,2,True,True,36193.07,False,15675231
15732299,Boniwell,756,France,Male,67,4,0.0,3,True,True,93081.87,False,15732299
15706269,Willis,489,France,Female,47,8,103894.38,2,True,True,107625.46,False,15706269
15590078,Burns,622,Spain,Male,27,9,139834.93,1,True,True,152733.89,False,15590078
15776985,Kung,652,France,Female,36,6,112518.71,2,False,True,110421.31,False,15776985
15756743,Howells,625,France,Female,37,7,115895.42,1,True,False,48486.25,False,15756743
15782364,Bevan,521,Spain,Female,39,3,146408.68,1,False,False,72993.67,False,15782364
15604093,Neitenstein,546,France,Male,34,4,165363.31,2,True,True,25744.13,True,15604093
15749328,Johnson,697,France,Female,45,1,0.0,2,True,False,46807.62,True,15749328
15656322,Sandover,571,Germany,Male,33,3,71843.15,1,True,False,26772.04,False,15656322
15685564,Nnamutaezinwa,748,Spain,Male,35,5,105492.53,1,True,True,150057.2,False,15685564
15785831,Sinclair,591,France,Male,35,7,183027.25,1,True,True,56028.79,False,15785831
15796218,Wei,814,Germany,Male,29,1,131968.57,2,True,True,147693.92,False,15796218
15716218,Higgins,709,France,Female,45,3,104118.5,1,False,True,174032.0,False,15716218
15572735,Chang,433,Spain,Male,27,2,0.0,2,True,True,153698.65,False,15572735
15633840,Henderson,781,France,Male,20,0,125023.1,2,True,True,108301.45,False,15633840
15608760,Cox,656,France,Female,30,4,74323.2,1,True,True,22929.08,False,15608760
15627848,Tsui,683,France,Male,38,7,109346.13,2,True,False,102665.92,False,15627848
15792029,Lee,620,France,Male,32,6,0.0,2,True,False,56139.09,False,15792029
15617331,Sergeyeva,637,Germany,Female,39,3,109698.41,1,True,True,88391.29,True,15617331
15651740,Napolitani,525,Spain,Female,30,5,0.0,2,False,True,149195.44,False,15651740
15636407,Beatham,793,Germany,Female,34,5,127758.09,1,True,False,143357.03,False,15636407
15607526,Lu,638,Germany,Male,50,1,102645.48,1,True,False,168359.98,True,15607526
15632576,Yashina,520,France,Male,31,4,93249.4,1,True,False,77335.75,False,15632576
15581505,Bales,641,France,Male,35,5,0.0,2,True,False,93148.93,False,15581505
15612207,Hill,840,Germany,Female,51,1,87779.83,1,False,True,36687.11,True,15612207
15707242,Ibeamaka,504,Spain,Male,40,5,0.0,2,False,False,146703.36,False,15707242
